time,req_id,current_decode_position,memory_freed,running_count_same_position,total_running_count
1837.2351,9540,0,20,15,334
1837.2351,9541,0,20,14,333
1840.4336,9536,0,20,27,344
1840.4336,9537,0,20,26,343
1840.4336,9538,0,20,25,342
1840.4336,9539,0,20,24,341
1840.4336,9540,0,20,23,340
1840.4336,9541,0,20,22,339
1840.4336,9555,0,20,21,338
1840.4336,9556,0,20,20,337
1840.4336,9557,0,20,19,336
1840.4336,9558,0,20,18,335
1840.4336,9559,0,20,17,334
1840.4336,9560,0,20,16,333
1840.4336,9561,0,20,15,332
1840.4336,9562,0,20,14,331
1843.6289,9536,0,20,27,344
1843.6289,9537,0,20,26,343
1843.6289,9538,0,20,25,342
1843.6289,9539,0,20,24,341
1843.6289,9540,0,20,23,340
1843.6289,9541,0,20,22,339
1843.6289,9555,0,20,21,338
1843.6289,9556,0,20,20,337
1843.6289,9557,0,20,19,336
1843.6289,9558,0,20,18,335
1843.6289,9559,0,20,17,334
1843.6289,9560,0,20,16,333
1843.6289,9561,0,20,15,332
1843.6289,9562,0,20,14,331
1843.6289,9576,0,20,13,330
1843.6289,9577,0,20,12,329
1843.6289,9578,0,20,11,328
1846.8265,9580,1,21,9,326
1846.8265,9581,1,21,8,325
1846.8265,9582,1,21,7,324
1846.8265,9583,1,21,6,323
1846.8265,9584,1,21,5,322
1846.8265,9585,1,21,4,321
1846.8265,9586,1,21,3,320
1846.8265,9587,1,21,2,319
1846.8265,9588,1,21,1,318
1846.8265,9563,2,22,13,317
1846.8265,9564,2,22,12,316
1846.8265,9565,2,22,11,315
1846.8265,9566,2,22,10,314
1846.8265,9567,2,22,9,313
1846.8265,9579,1,21,10,327
1850.0215,9544,4,24,11,302
1850.0215,9545,4,24,10,301
1850.0215,9546,4,24,9,300
1850.0215,9573,3,23,3,307
1850.0215,9574,3,23,2,306
1850.0215,9575,3,23,1,305
1850.0215,9542,4,24,13,304
1850.0215,9543,4,24,12,303
1850.0215,9579,0,20,1,313
1850.0215,9568,3,23,8,312
1850.0215,9569,3,23,7,311
1850.0215,9570,3,23,6,310
1850.0215,9571,3,23,5,309
1850.0215,9572,3,23,4,308
1853.2149,9573,0,20,3,298
1853.2149,9574,0,20,2,297
1853.2149,9575,0,20,1,296
1853.2149,9547,5,25,8,295
1853.2149,9548,5,25,7,294
1853.2149,9549,5,25,6,293
1853.2149,9550,5,25,5,292
1853.2149,9551,5,25,4,291
1853.2149,9579,0,20,9,304
1853.2149,9568,0,20,8,303
1853.2149,9569,0,20,7,302
1853.2149,9570,0,20,6,301
1853.2149,9571,0,20,5,300
1853.2149,9572,0,20,4,299
1856.4099,9573,0,20,53,314
1856.4099,9574,0,20,52,313
1856.4099,9575,0,20,51,312
1856.4099,9547,0,20,50,311
1856.4099,9548,0,20,49,310
1856.4099,9549,0,20,48,309
1856.4099,9550,0,20,47,308
1856.4099,9551,0,20,46,307
1856.4099,9542,0,20,45,306
1856.4099,9543,0,20,44,305
1856.4099,9579,0,20,59,320
1856.4099,9568,0,20,58,319
1856.4099,9569,0,20,57,318
1856.4099,9570,0,20,56,317
1856.4099,9571,0,20,55,316
1856.4099,9572,0,20,54,315
1859.6062,9573,0,20,75,339
1859.6062,9574,0,20,74,338
1859.6062,9575,0,20,73,337
1859.6062,9547,0,20,72,336
1859.6062,9548,0,20,71,335
1859.6062,9549,0,20,70,334
1859.6062,9550,0,20,69,333
1859.6062,9551,0,20,68,332
1859.6062,9542,0,20,67,331
1859.6062,9543,0,20,66,330
1859.6062,9598,0,20,65,329
1859.6062,9599,0,20,64,328
1859.6062,9579,0,20,81,345
1859.6062,9568,0,20,80,344
1859.6062,9569,0,20,79,343
1859.6062,9570,0,20,78,342
1859.6062,9571,0,20,77,341
1859.6062,9572,0,20,76,340
1862.7983,9573,0,20,61,355
1862.7983,9574,0,20,60,354
1862.7983,9575,0,20,59,353
1862.7983,9547,0,20,58,352
1862.7983,9548,0,20,57,351
1862.7983,9549,0,20,56,350
1862.7983,9550,0,20,55,349
1862.7983,9551,0,20,54,348
1862.7983,9542,0,20,53,347
1862.7983,9543,0,20,52,346
1862.7983,9598,0,20,51,345
1862.7983,9599,0,20,50,344
1862.7983,9579,0,20,67,361
1862.7983,9568,0,20,66,360
1862.7983,9569,0,20,65,359
1862.7983,9570,0,20,64,358
1862.7983,9571,0,20,63,357
1862.7983,9572,0,20,62,356
1865.9914,9573,0,20,19,350
1865.9914,9574,0,20,18,349
1865.9914,9575,0,20,17,348
1865.9914,9547,0,20,16,347
1865.9914,9548,0,20,15,346
1865.9914,9549,0,20,14,345
1865.9914,9550,0,20,13,344
1865.9914,9551,0,20,12,343
1865.9914,9542,0,20,11,342
1865.9914,9543,0,20,10,341
1865.9914,9598,0,20,9,340
1865.9914,9599,0,20,8,339
1865.9914,9579,0,20,25,356
1865.9914,9568,0,20,24,355
1865.9914,9569,0,20,23,354
1865.9914,9570,0,20,22,353
1865.9914,9571,0,20,21,352
1865.9914,9572,0,20,20,351
1869.1838,9573,0,20,11,341
1869.1838,9574,0,20,10,340
1869.1838,9575,0,20,9,339
1869.1838,9547,0,20,8,338
1869.1838,9548,0,20,7,337
1869.1838,9549,0,20,6,336
1869.1838,9550,0,20,5,335
1869.1838,9551,0,20,4,334
1869.1838,9542,0,20,3,333
1869.1838,9543,0,20,2,332
1869.1838,9598,0,20,1,331
1869.1838,9579,0,20,17,347
1869.1838,9568,0,20,16,346
1869.1838,9569,0,20,15,345
1869.1838,9570,0,20,14,344
1869.1838,9571,0,20,13,343
1869.1838,9572,0,20,12,342
1872.3794,9573,0,20,43,349
1872.3794,9574,0,20,42,348
1872.3794,9575,0,20,41,347
1872.3794,9547,0,20,40,346
1872.3794,9548,0,20,39,345
1872.3794,9549,0,20,38,344
1872.3794,9550,0,20,37,343
1872.3794,9551,0,20,36,342
1872.3794,9542,0,20,35,341
1872.3794,9543,0,20,34,340
1872.3794,9598,0,20,33,339
1872.3794,9599,0,20,32,338
1872.3794,9579,0,20,49,355
1872.3794,9568,0,20,48,354
1872.3794,9569,0,20,47,353
1872.3794,9570,0,20,46,352
1872.3794,9571,0,20,45,351
1872.3794,9572,0,20,44,350
1875.5741,9579,0,20,45,354
1875.5741,9568,0,20,44,353
1875.5741,9569,0,20,43,352
1875.5741,9570,0,20,42,351
1875.5741,9571,0,20,41,350
1875.5741,9572,0,20,40,349
1878.7714,9579,0,20,25,355
1878.7714,9568,0,20,24,354
1878.7714,9569,0,20,23,353
1878.7714,9570,0,20,22,352
1878.7714,9571,0,20,21,351
1878.7714,9572,0,20,20,350
1885.1550,9811,0,20,11,347
1885.1550,9812,0,20,10,346
1885.1550,9808,0,20,14,350
1885.1550,9809,0,20,13,349
1885.1550,9810,0,20,12,348
1888.3528,9825,0,20,11,344
1888.3528,9826,0,20,10,343
1888.3528,9827,0,20,9,342
1888.3528,9828,0,20,8,341
1888.3528,9811,0,20,16,349
1888.3528,9812,0,20,15,348
1888.3528,9822,0,20,14,347
1888.3528,9823,0,20,13,346
1888.3528,9824,0,20,12,345
1888.3528,9808,0,20,19,352
1888.3528,9809,0,20,18,351
1888.3528,9810,0,20,17,350
1891.5507,9808,0,20,24,345
1891.5507,9809,0,20,23,344
1891.5507,9810,0,20,22,343
1897.8697,9862,0,20,23,349
1897.8697,9863,0,20,22,348
1897.8697,9864,0,20,21,347
1897.8697,9865,0,20,20,346
1897.8697,9866,0,20,19,345
1897.8697,9867,0,20,18,344
1897.8697,9868,0,20,17,343
1897.8697,9869,0,20,16,342
1901.0672,9862,0,20,6,344
1901.0672,9863,0,20,5,343
1901.0672,9864,0,20,4,342
1901.0672,9865,0,20,3,341
1901.0672,9866,0,20,2,340
1901.0672,9867,0,20,1,339
1901.0672,9870,1,21,15,338
1901.0672,9871,1,21,14,337
1901.0672,9872,1,21,13,336
1901.0672,9873,1,21,12,335
1901.0672,9874,1,21,11,334
1901.0672,9875,1,21,10,333
1901.0672,9876,1,21,9,332
1901.0672,9877,1,21,8,331
1901.0672,9878,1,21,7,330
1901.0672,9879,1,21,6,329
1904.2642,9881,2,22,4,327
1904.2642,9882,2,22,3,326
1904.2642,9883,2,22,2,325
1904.2642,9884,2,22,1,324
1904.2642,9808,3,23,17,323
1904.2642,9809,3,23,16,322
1904.2642,9810,3,23,15,321
1904.2642,9848,3,23,14,320
1904.2642,9849,3,23,13,319
1904.2642,9850,3,23,12,318
1904.2642,9851,3,23,11,317
1904.2642,9852,3,23,10,316
1904.2642,9853,3,23,9,315
1904.2642,9880,2,22,5,328
1907.4601,9854,4,24,8,314
1907.4601,9855,4,24,7,313
1907.4601,9856,4,24,6,312
1907.4601,9857,4,24,5,311
1907.4601,9858,4,24,4,310
1907.4601,9859,4,24,3,309
1907.4601,9860,4,24,2,308
1907.4601,9861,4,24,1,307
1907.4601,9811,5,25,21,306
1907.4601,9812,5,25,20,305
1907.4601,9822,5,25,19,304
1907.4601,9823,5,25,18,303
1907.4601,9824,5,25,17,302
1907.4601,9880,0,20,1,315
1910.6510,9825,6,26,16,301
1910.6510,9826,6,26,15,300
1910.6510,9827,6,26,14,299
1910.6510,9828,6,26,13,298
1910.6510,9836,6,26,12,297
1910.6510,9837,6,26,11,296
1910.6510,9838,6,26,10,295
1910.6510,9839,6,26,9,294
1910.6510,9840,6,26,8,293
1910.6510,9841,6,26,7,292
1910.6510,9842,6,26,6,291
1910.6510,9880,0,20,1,302
1913.8431,9830,8,28,6,284
1913.8431,9831,8,28,5,283
1913.8431,9832,8,28,4,282
1913.8431,9833,8,28,3,281
1913.8431,9880,0,20,1,291
1913.8431,9843,7,27,5,290
1913.8431,9844,7,27,4,289
1913.8431,9845,7,27,3,288
1913.8431,9846,7,27,2,287
1913.8431,9847,7,27,1,286
1913.8431,9829,8,28,7,285
1917.0368,9880,0,20,1,281
1917.0368,9834,9,29,2,280
1917.0368,9835,9,29,1,279
1917.0368,9813,10,30,9,278
1917.0368,9814,10,30,8,277
1917.0368,9815,10,30,7,276
1917.0368,9816,10,30,6,275
1917.0368,9817,10,30,5,274
1917.0368,9818,10,30,4,273
1917.0368,9819,10,30,3,272
1920.2315,9880,0,20,87,315
1920.2315,9834,0,20,86,314
1920.2315,9835,0,20,85,313
1920.2315,9813,0,20,84,312
1920.2315,9814,0,20,83,311
1920.2315,9815,0,20,82,310
1920.2315,9816,0,20,81,309
1920.2315,9817,0,20,80,308
1920.2315,9818,0,20,79,307
1920.2315,9819,0,20,78,306
1920.2315,9843,0,20,77,305
1920.2315,9844,0,20,76,304
1920.2315,9845,0,20,75,303
1920.2315,9846,0,20,74,302
1920.2315,9847,0,20,73,301
1920.2315,9829,0,20,72,300
1923.4258,9880,0,20,127,363
1923.4258,9834,0,20,126,362
1923.4258,9835,0,20,125,361
1923.4258,9813,0,20,124,360
1923.4258,9814,0,20,123,359
1923.4258,9815,0,20,122,358
1923.4258,9816,0,20,121,357
1923.4258,9817,0,20,120,356
1923.4258,9818,0,20,119,355
1923.4258,9819,0,20,118,354
1923.4258,9843,0,20,117,353
1923.4258,9844,0,20,116,352
1923.4258,9845,0,20,115,351
1923.4258,9846,0,20,114,350
1923.4258,9847,0,20,113,349
1923.4258,9829,0,20,112,348
1923.4258,9897,0,20,111,347
1923.4258,9898,0,20,110,346
1932.6508,10058,0,20,8,356
1932.6508,10059,0,20,7,355
1932.6508,10060,0,20,6,354
1932.6508,10061,0,20,5,353
1932.6508,10062,0,20,4,352
1932.6508,10063,0,20,3,351
1932.6508,10064,0,20,2,350
1932.6508,10053,0,20,13,361
1932.6508,10054,0,20,12,360
1932.6508,10049,0,20,17,365
1932.6508,10056,0,20,10,358
1932.6508,10057,0,20,9,357
1932.6508,10051,0,20,15,363
1932.6508,10052,0,20,14,362
1932.6508,10055,0,20,11,359
1932.6508,10050,0,20,16,364
1953.2734,10158,0,20,11,359
1953.2734,10159,0,20,10,358
1953.2734,10160,0,20,9,357
1953.2734,10161,0,20,8,356
1953.2734,10162,0,20,7,355
1953.2734,10163,0,20,6,354
1953.2734,10164,0,20,5,353
1953.2734,10165,0,20,4,352
1953.2734,10166,0,20,3,351
1953.2734,10167,0,20,2,350
1953.2734,10168,0,20,1,349
1953.2734,10143,1,21,15,348
1953.2734,10144,1,21,14,347
1953.2734,10145,1,21,13,346
1953.2734,10146,1,21,12,345
1953.2734,10147,1,21,11,344
1953.2734,10148,1,21,10,343
1956.4700,10149,2,22,9,342
1956.4700,10150,2,22,8,341
1956.4700,10151,2,22,7,340
1956.4700,10152,2,22,6,339
1956.4700,10153,2,22,5,338
1956.4700,10154,2,22,4,337
1956.4700,10155,2,22,3,336
1956.4700,10156,2,22,2,335
1956.4700,10157,2,22,1,334
1956.4700,10129,3,23,14,333
1956.4700,10130,3,23,13,332
1956.4700,10131,3,23,12,331
1956.4700,10132,3,23,11,330
1956.4700,10133,3,23,10,329
1956.4700,10134,3,23,9,328
1959.6638,10149,0,20,1,328
1959.6638,10135,4,24,8,327
1959.6638,10136,4,24,7,326
1959.6638,10137,4,24,6,325
1959.6638,10138,4,24,5,324
1959.6638,10139,4,24,4,323
1959.6638,10140,4,24,3,322
1959.6638,10141,4,24,2,321
1959.6638,10142,4,24,1,320
1959.6638,10110,5,25,19,319
1959.6638,10111,5,25,18,318
1959.6638,10112,5,25,17,317
1959.6638,10113,5,25,16,316
1959.6638,10114,5,25,15,315
1962.8565,10149,0,20,1,315
1962.8565,10115,6,26,14,314
1962.8565,10116,6,26,13,313
1962.8565,10117,6,26,12,312
1962.8565,10118,6,26,11,311
1962.8565,10119,6,26,10,310
1962.8565,10120,6,26,9,309
1962.8565,10121,6,26,8,308
1962.8565,10122,6,26,7,307
1962.8565,10123,6,26,6,306
1962.8565,10124,6,26,5,305
1962.8565,10125,6,26,4,304
1966.0547,10126,7,27,3,303
1966.0547,10127,7,27,2,302
1966.0547,10128,7,27,1,301
1966.0547,10094,8,28,16,300
1966.0547,10095,8,28,15,299
1966.0547,10096,8,28,14,298
1966.0547,10097,8,28,13,297
1966.0547,10098,8,28,12,296
1966.0547,10099,8,28,11,295
1966.0547,10100,8,28,10,294
1966.0547,10101,8,28,9,293
1969.2488,10126,0,20,1,293
1969.2488,10102,9,29,8,292
1969.2488,10103,9,29,7,291
1969.2488,10104,9,29,6,290
1969.2488,10105,9,29,5,289
1969.2488,10106,9,29,4,288
1969.2488,10107,9,29,3,287
1969.2488,10108,9,29,2,286
1969.2488,10109,9,29,1,285
1969.2488,10077,10,30,17,284
1969.2488,10078,10,30,16,283
1972.4396,10126,0,20,1,283
1972.4396,10079,11,31,15,282
1972.4396,10080,11,31,14,281
1972.4396,10081,11,31,13,280
1972.4396,10082,11,31,12,279
1972.4396,10083,11,31,11,278
1972.4396,10084,11,31,10,277
1972.4396,10085,11,31,9,276
1972.4396,10086,11,31,8,275
1975.6388,10090,12,32,4,271
1975.6388,10091,12,32,3,270
1975.6388,10049,13,33,27,267
1975.6388,10093,12,32,1,268
1975.6388,10087,12,32,7,274
1975.6388,10089,12,32,5,272
1975.6388,10092,12,32,2,269
1975.6388,10050,13,33,26,266
1975.6388,10088,12,32,6,273
1978.8299,10053,14,34,23,263
1978.8299,10054,14,34,22,262
1978.8299,10056,14,34,20,260
1978.8299,10087,0,20,1,266
1978.8299,10057,14,34,19,259
1978.8299,10051,14,34,25,265
1978.8299,10052,14,34,24,264
1978.8299,10055,14,34,21,261
1982.0275,10053,0,20,139,326
1982.0275,10054,0,20,138,325
1982.0275,10090,0,20,132,319
1982.0275,10091,0,20,131,318
1982.0275,10049,0,20,128,315
1982.0275,10093,0,20,129,316
1982.0275,10056,0,20,136,323
1982.0275,10087,0,20,142,329
1982.0275,10089,0,20,133,320
1982.0275,10057,0,20,135,322
1982.0275,10051,0,20,141,328
1982.0275,10052,0,20,140,327
1982.0275,10055,0,20,137,324
1982.0275,10092,0,20,130,317
1982.0275,10050,0,20,127,314
1982.0275,10088,0,20,134,321
2006.9860,10426,0,20,10,368
2006.9860,10427,0,20,9,367
2006.9860,10428,0,20,8,366
2006.9860,10429,0,20,7,365
2006.9860,10430,0,20,6,364
2006.9860,10431,0,20,5,363
2006.9860,10432,0,20,4,362
2006.9860,10433,0,20,3,361
2006.9860,10434,0,20,2,360
2006.9860,10435,0,20,1,359
2006.9860,10411,1,21,15,358
2006.9860,10412,1,21,14,357
2006.9860,10413,1,21,13,356
2006.9860,10414,1,21,12,355
2006.9860,10415,1,21,11,354
2006.9860,10416,1,21,10,353
2006.9860,10417,1,21,9,352
2006.9860,10418,1,21,8,351
2010.1826,10419,2,22,7,350
2010.1826,10420,2,22,6,349
2010.1826,10421,2,22,5,348
2010.1826,10422,2,22,4,347
2010.1826,10423,2,22,3,346
2010.1826,10424,2,22,2,345
2010.1826,10425,2,22,1,344
2010.1826,10395,3,23,16,343
2010.1826,10396,3,23,15,342
2010.1826,10397,3,23,14,341
2010.1826,10398,3,23,13,340
2010.1826,10399,3,23,12,339
2010.1826,10400,3,23,11,338
2010.1826,10401,3,23,10,337
2010.1826,10402,3,23,9,336
2013.3782,10419,0,20,1,336
2013.3782,10403,4,24,8,335
2013.3782,10404,4,24,7,334
2013.3782,10405,4,24,6,333
2013.3782,10406,4,24,5,332
2013.3782,10407,4,24,4,331
2013.3782,10408,4,24,3,330
2013.3782,10409,4,24,2,329
2013.3782,10410,4,24,1,328
2013.3782,10387,5,25,8,327
2013.3782,10388,5,25,7,326
2013.3782,10389,5,25,6,325
2013.3782,10390,5,25,5,324
2013.3782,10391,5,25,4,323
2016.5755,10392,6,26,3,322
2016.5755,10393,6,26,2,321
2016.5755,10394,6,26,1,320
2016.5755,10375,7,27,12,319
2016.5755,10376,7,27,11,318
2016.5755,10377,7,27,10,317
2016.5755,10378,7,27,9,316
2016.5755,10379,7,27,8,315
2016.5755,10380,7,27,7,314
2016.5755,10381,7,27,6,313
2016.5755,10382,7,27,5,312
2016.5755,10383,7,27,4,311
2019.7692,10392,0,20,1,311
2019.7692,10384,8,28,3,310
2019.7692,10385,8,28,2,309
2019.7692,10386,8,28,1,308
2019.7692,10367,9,29,8,307
2019.7692,10368,9,29,7,306
2019.7692,10369,9,29,6,305
2019.7692,10370,9,29,5,304
2019.7692,10371,9,29,4,303
2019.7692,10372,9,29,3,302
2019.7692,10373,9,29,2,301
2022.9671,10374,10,30,1,300
2022.9671,10356,11,31,11,299
2022.9671,10357,11,31,10,298
2022.9671,10358,11,31,9,297
2022.9671,10359,11,31,8,296
2022.9671,10360,11,31,7,295
2022.9671,10361,11,31,6,294
