time,batch_id,event,req_id,decode_position,memory_change,gpu_memory_after
682.7446,2276,arrival,3489,0,0,1973
682.7446,2276,arrival,3490,0,0,1973
683.4000,2277,completion,3417,0,0,1959
683.4000,2277,completion,3418,0,0,1959
683.4000,2277,completion,3419,0,0,1959
683.4000,2277,completion,3420,0,0,1959
683.4000,2277,completion,3421,0,0,1959
683.4000,2277,completion,3422,0,0,1959
683.4000,2277,arrival,3491,0,0,1959
683.4000,2277,arrival,3492,0,0,1959
684.0517,2278,completion,3423,0,0,1907
684.0517,2278,completion,3424,0,0,1907
684.0517,2278,completion,3425,0,0,1907
684.0517,2278,completion,3426,0,0,1907
684.0517,2278,arrival,3493,0,0,1907
684.0517,2278,arrival,3494,0,0,1907
684.0517,2278,arrival,3495,0,0,1907
684.6860,2279,completion,3427,0,0,1873
684.6860,2279,completion,3428,0,0,1873
684.6860,2279,completion,3429,0,0,1873
684.6860,2279,completion,3430,0,0,1873
684.6860,2279,arrival,3496,0,0,1873
685.3092,2280,completion,3431,0,0,1918
685.3092,2280,arrival,3497,0,0,1918
685.3092,2280,arrival,3498,0,0,1918
685.3092,2280,arrival,3499,0,0,1918
685.3092,2280,arrival,3500,0,0,1918
685.9468,2281,completion,3432,0,0,1823
685.9468,2281,completion,3433,0,0,1823
685.9468,2281,completion,3434,0,0,1823
685.9468,2281,completion,3435,0,0,1823
685.9468,2281,completion,3436,0,0,1823
685.9468,2281,completion,3437,0,0,1823
685.9468,2281,arrival,3501,0,0,1823
686.5533,2282,completion,3438,0,0,1866
687.1736,2283,completion,3439,0,0,1769
687.1736,2283,completion,3440,0,0,1769
687.1736,2283,completion,3441,0,0,1769
687.1736,2283,completion,3442,0,0,1769
687.1736,2283,arrival,3502,0,0,1769
687.1736,2283,arrival,3503,0,0,1769
687.1736,2283,arrival,3504,0,0,1769
687.7615,2284,completion,3443,0,0,1848
687.7615,2284,arrival,3505,0,0,1848
688.3754,2285,completion,3444,0,0,1889
688.3754,2285,arrival,3506,0,0,1889
688.3754,2285,arrival,3507,0,0,1889
689.0024,2286,completion,3445,0,0,1870
689.0024,2286,completion,3446,0,0,1870
689.0024,2286,completion,3447,0,0,1870
689.0024,2286,arrival,3508,0,0,1870
689.0024,2286,arrival,3509,0,0,1870
689.0024,2286,arrival,3510,0,0,1870
689.0024,2286,arrival,3511,0,0,1870
689.6230,2287,completion,3448,0,0,1770
689.6230,2287,completion,3449,0,0,1770
689.6230,2287,completion,3450,0,0,1770
689.6230,2287,completion,3451,0,0,1770
689.6230,2287,completion,3452,0,0,1770
689.6230,2287,completion,3453,0,0,1770
689.6230,2287,arrival,3512,0,0,1770
689.6230,2287,arrival,3513,0,0,1770
690.2110,2288,completion,3454,0,0,1788
690.2110,2288,completion,3455,0,0,1788
690.2110,2288,arrival,3514,0,0,1788
690.8047,2289,completion,3456,0,0,1746
690.8047,2289,completion,3457,0,0,1746
690.8047,2289,completion,3458,0,0,1746
690.8047,2289,arrival,3515,0,0,1746
690.8047,2289,arrival,3516,0,0,1746
690.8047,2289,arrival,3517,0,0,1746
690.8047,2289,arrival,3518,0,0,1746
690.8047,2289,arrival,3519,0,0,1746
690.8047,2289,arrival,3520,0,0,1746
691.3843,2290,completion,3459,0,0,1682
691.3843,2290,completion,3460,0,0,1682
691.3843,2290,completion,3461,0,0,1682
691.3843,2290,completion,3462,0,0,1682
691.3843,2290,completion,3463,0,0,1682
691.3843,2290,completion,3464,0,0,1682
691.3843,2290,arrival,3521,0,0,1682
691.3843,2290,arrival,3522,0,0,1682
691.3843,2290,arrival,3523,0,0,1682
691.3843,2290,arrival,3524,0,0,1682
691.3843,2290,arrival,3525,0,0,1682
691.9435,2291,completion,3465,0,0,1718
691.9435,2291,completion,3466,0,0,1718
691.9435,2291,completion,3467,0,0,1718
691.9435,2291,arrival,3526,0,0,1718
692.5148,2292,completion,3468,0,0,1636
692.5148,2292,completion,3469,0,0,1636
692.5148,2292,completion,3470,0,0,1636
692.5148,2292,completion,3471,0,0,1636
692.5148,2292,arrival,3527,0,0,1636
693.0589,2293,completion,3472,0,0,1591
693.0589,2293,completion,3473,0,0,1591
693.0589,2293,completion,3474,0,0,1591
693.0589,2293,arrival,3528,0,0,1591
693.0589,2293,arrival,3529,0,0,1591
693.0589,2293,arrival,3530,0,0,1591
693.5880,2294,completion,3475,0,0,1664
693.5880,2294,arrival,3531,0,0,1664
693.5880,2294,arrival,3532,0,0,1664
693.5880,2294,arrival,3533,0,0,1664
693.5880,2294,arrival,3534,0,0,1664
693.5880,2294,arrival,3535,0,0,1664
693.5880,2294,arrival,3536,0,0,1664
693.5880,2294,arrival,3537,0,0,1664
694.1411,2295,completion,3476,0,0,1659
694.1411,2295,completion,3477,0,0,1659
694.1411,2295,completion,3478,0,0,1659
694.1411,2295,completion,3479,0,0,1659
694.1411,2295,completion,3480,0,0,1659
694.1411,2295,arrival,3538,0,0,1659
694.1411,2295,arrival,3539,0,0,1659
694.1411,2295,arrival,3540,0,0,1659
694.1411,2295,arrival,3541,0,0,1659
694.6932,2296,completion,3481,0,0,1716
694.6932,2296,completion,3482,0,0,1716
694.6932,2296,arrival,3542,0,0,1716
694.6932,2296,arrival,3543,0,0,1716
694.6932,2296,arrival,3544,0,0,1716
694.6932,2296,arrival,3545,0,0,1716
694.6932,2296,arrival,3546,0,0,1716
695.2642,2297,completion,3483,0,0,1555
695.2642,2297,completion,3484,0,0,1555
695.2642,2297,completion,3485,0,0,1555
695.2642,2297,completion,3486,0,0,1555
695.2642,2297,completion,3487,0,0,1555
695.2642,2297,completion,3488,0,0,1555
695.2642,2297,completion,3489,0,0,1555
695.2642,2297,completion,3490,0,0,1555
695.2642,2297,arrival,3547,0,0,1555
695.2642,2297,arrival,3548,0,0,1555
695.2642,2297,arrival,3549,0,0,1555
695.7827,2298,completion,3491,0,0,1591
695.7827,2298,completion,3492,0,0,1591
695.7827,2298,arrival,3550,0,0,1591
695.7827,2298,arrival,3551,0,0,1591
695.7827,2298,arrival,3552,0,0,1591
695.7827,2298,arrival,3553,0,0,1591
695.7827,2298,arrival,3554,0,0,1591
696.3131,2299,completion,3493,0,0,1628
696.3131,2299,completion,3494,0,0,1628
696.3131,2299,completion,3495,0,0,1628
696.3131,2299,arrival,3555,0,0,1628
696.3131,2299,arrival,3556,0,0,1628
696.3131,2299,arrival,3557,0,0,1628
696.3131,2299,arrival,3558,0,0,1628
696.3131,2299,arrival,3559,0,0,1628
696.3131,2299,arrival,3560,0,0,1628
696.8559,2300,completion,3496,0,0,1767
696.8559,2300,arrival,3561,0,0,1767
696.8559,2300,arrival,3562,0,0,1767
696.8559,2300,arrival,3563,0,0,1767
697.4448,2301,completion,3497,0,0,1731
697.4448,2301,completion,3498,0,0,1731
697.4448,2301,completion,3499,0,0,1731
697.4448,2301,completion,3500,0,0,1731
697.4448,2301,arrival,3564,0,0,1731
697.4448,2301,arrival,3565,0,0,1731
697.4448,2301,arrival,3566,0,0,1731
698.0219,2302,completion,3501,0,0,1814
698.0219,2302,arrival,3567,0,0,1814
698.0219,2302,arrival,3568,0,0,1814
698.6262,2303,arrival,3569,0,0,1919
698.6262,2303,arrival,3570,0,0,1919
698.6262,2303,arrival,3571,0,0,1919
699.2647,2304,completion,3502,0,0,1926
699.2647,2304,completion,3503,0,0,1926
699.2647,2304,completion,3504,0,0,1926
699.2647,2304,arrival,3572,0,0,1926
699.9055,2305,completion,3505,0,0,1973
699.9055,2305,arrival,3573,0,0,1973
700.5613,2306,completion,3506,0,0,1980
700.5613,2306,completion,3507,0,0,1980
700.5613,2306,arrival,3574,0,0,1980
700.5613,2306,arrival,3575,0,0,1980
700.5613,2306,arrival,3576,0,0,1980
700.5613,2306,arrival,3577,0,0,1980
701.2190,2307,completion,3508,0,0,1966
701.2190,2307,completion,3509,0,0,1966
701.2190,2307,completion,3510,0,0,1966
701.2190,2307,completion,3511,0,0,1966
701.2190,2307,arrival,3578,0,0,1966
701.2190,2307,arrival,3579,0,0,1966
701.2190,2307,arrival,3580,0,0,1966
701.8722,2308,completion,3512,0,0,2012
701.8722,2308,completion,3513,0,0,2012
701.8722,2308,arrival,3581,0,0,2012
701.8722,2308,arrival,3582,0,0,2012
701.8722,2308,arrival,3583,0,0,2012
701.8722,2308,arrival,3584,0,0,2012
702.5405,2309,completion,3514,0,0,2119
702.5405,2309,arrival,3585,0,0,2119
702.5405,2309,arrival,3586,0,0,2119
702.5405,2309,arrival,3587,0,0,2119
702.5405,2309,arrival,3588,0,0,2119
702.5405,2309,arrival,3589,0,0,2119
703.2440,2310,completion,3515,0,0,2049
703.2440,2310,completion,3516,0,0,2049
703.2440,2310,completion,3517,0,0,2049
703.2440,2310,completion,3518,0,0,2049
703.2440,2310,completion,3519,0,0,2049
703.2440,2310,completion,3520,0,0,2049
703.2440,2310,arrival,3590,0,0,2049
703.2440,2310,arrival,3591,0,0,2049
703.2440,2310,arrival,3592,0,0,2049
703.9248,2311,completion,3521,0,0,1978
703.9248,2311,completion,3522,0,0,1978
703.9248,2311,completion,3523,0,0,1978
703.9248,2311,completion,3524,0,0,1978
703.9248,2311,completion,3525,0,0,1978
703.9248,2311,arrival,3593,0,0,1978
703.9248,2311,arrival,3594,0,0,1978
703.9248,2311,arrival,3595,0,0,1978
703.9248,2311,arrival,3596,0,0,1978
703.9248,2311,arrival,3597,0,0,1978
704.5822,2312,completion,3526,0,0,2105
704.5822,2312,arrival,3598,0,0,2105
704.5822,2312,arrival,3599,0,0,2105
704.5822,2312,arrival,3600,0,0,2105
704.5822,2312,arrival,3601,0,0,2105
704.5822,2312,arrival,3602,0,0,2105
704.5822,2312,arrival,3603,0,0,2105
704.5822,2312,arrival,3604,0,0,2105
705.2815,2313,completion,3527,0,0,2276
705.2815,2313,arrival,3605,0,0,2276
705.2815,2313,arrival,3606,0,0,2276
705.2815,2313,arrival,3607,0,0,2276
706.0374,2314,completion,3528,0,0,2293
706.0374,2314,completion,3529,0,0,2293
706.0374,2314,completion,3530,0,0,2293
706.0374,2314,arrival,3608,0,0,2293
706.7988,2315,completion,3531,0,0,2110
706.7988,2315,completion,3532,0,0,2110
706.7988,2315,completion,3533,0,0,2110
706.7988,2315,completion,3534,0,0,2110
706.7988,2315,completion,3535,0,0,2110
706.7988,2315,completion,3536,0,0,2110
706.7988,2315,completion,3537,0,0,2110
706.7988,2315,arrival,3609,0,0,2110
706.7988,2315,arrival,3610,0,0,2110
706.7988,2315,arrival,3611,0,0,2110
706.7988,2315,arrival,3612,0,0,2110
707.4998,2316,completion,3538,0,0,2101
707.4998,2316,completion,3539,0,0,2101
707.4998,2316,completion,3540,0,0,2101
707.4998,2316,completion,3541,0,0,2101
707.4998,2316,arrival,3613,0,0,2101
707.4998,2316,arrival,3614,0,0,2101
707.4998,2316,arrival,3615,0,0,2101
707.4998,2316,arrival,3616,0,0,2101
707.4998,2316,arrival,3617,0,0,2101
708.1978,2317,completion,3542,0,0,2072
708.1978,2317,completion,3543,0,0,2072
708.1978,2317,completion,3544,0,0,2072
708.1978,2317,completion,3545,0,0,2072
708.1978,2317,completion,3546,0,0,2072
708.1978,2317,arrival,3618,0,0,2072
708.1978,2317,arrival,3619,0,0,2072
708.1978,2317,arrival,3620,0,0,2072
708.1978,2317,arrival,3621,0,0,2072
708.1978,2317,arrival,3622,0,0,2072
708.8866,2318,completion,3547,0,0,2123
708.8866,2318,completion,3548,0,0,2123
708.8866,2318,completion,3549,0,0,2123
708.8866,2318,arrival,3623,0,0,2123
708.8866,2318,arrival,3624,0,0,2123
708.8866,2318,arrival,3625,0,0,2123
708.8866,2318,arrival,3626,0,0,2123
709.5923,2319,completion,3550,0,0,2076
709.5923,2319,completion,3551,0,0,2076
709.5923,2319,completion,3552,0,0,2076
709.5923,2319,completion,3553,0,0,2076
709.5923,2319,completion,3554,0,0,2076
709.5923,2319,arrival,3627,0,0,2076
709.5923,2319,arrival,3628,0,0,2076
709.5923,2319,arrival,3629,0,0,2076
710.2826,2320,completion,3555,0,0,1968
710.2826,2320,completion,3556,0,0,1968
710.2826,2320,completion,3557,0,0,1968
710.2826,2320,completion,3558,0,0,1968
710.2826,2320,completion,3559,0,0,1968
710.2826,2320,completion,3560,0,0,1968
710.2826,2320,arrival,3630,0,0,1968
710.2826,2320,arrival,3631,0,0,1968
710.2826,2320,arrival,3632,0,0,1968
710.2826,2320,arrival,3633,0,0,1968
710.2826,2320,arrival,3634,0,0,1968
710.2826,2320,arrival,3635,0,0,1968
710.9375,2321,completion,3561,0,0,2037
710.9375,2321,completion,3562,0,0,2037
710.9375,2321,completion,3563,0,0,2037
710.9375,2321,arrival,3636,0,0,2037
710.9375,2321,arrival,3637,0,0,2037
710.9375,2321,arrival,3638,0,0,2037
710.9375,2321,arrival,3639,0,0,2037
710.9375,2321,arrival,3640,0,0,2037
711.6154,2322,completion,3564,0,0,2089
711.6154,2322,completion,3565,0,0,2089
711.6154,2322,completion,3566,0,0,2089
711.6154,2322,arrival,3641,0,0,2089
711.6154,2322,arrival,3642,0,0,2089
711.6154,2322,arrival,3643,0,0,2089
712.3105,2323,completion,3567,0,0,2143
712.3105,2323,completion,3568,0,0,2143
712.3105,2323,arrival,3644,0,0,2143
712.3105,2323,arrival,3645,0,0,2143
712.3105,2323,arrival,3646,0,0,2143
712.3105,2323,arrival,3647,0,0,2143
712.3105,2323,arrival,3648,0,0,2143
713.0233,2324,completion,3569,0,0,2198
713.0233,2324,completion,3570,0,0,2198
713.0233,2324,completion,3571,0,0,2198
713.7543,2325,completion,3572,0,0,2235
714.4968,2326,completion,3573,0,0,2271
714.4968,2326,arrival,3649,0,0,2271
714.4968,2326,arrival,3650,0,0,2271
714.4968,2326,arrival,3651,0,0,2271
715.2505,2327,completion,3574,0,0,2246
715.2505,2327,completion,3575,0,0,2246
715.2505,2327,completion,3576,0,0,2246
715.2505,2327,completion,3577,0,0,2246
715.2505,2327,arrival,3652,0,0,2246
715.2505,2327,arrival,3653,0,0,2246
715.2505,2327,arrival,3654,0,0,2246
715.2505,2327,arrival,3655,0,0,2246
715.2505,2327,arrival,3656,0,0,2246
715.2505,2327,arrival,3657,0,0,2246
715.2505,2327,arrival,3658,0,0,2246
715.9959,2328,completion,3578,0,0,2340
715.9959,2328,completion,3579,0,0,2340
715.9959,2328,completion,3580,0,0,2340
715.9959,2328,arrival,3659,0,0,2340
715.9959,2328,arrival,3660,0,0,2340
715.9959,2328,arrival,3661,0,0,2340
715.9959,2328,arrival,3662,0,0,2340
715.9959,2328,arrival,3663,0,0,2340
715.9959,2328,arrival,3664,0,0,2340
716.7727,2329,completion,3581,0,0,2378
716.7727,2329,completion,3582,0,0,2378
716.7727,2329,completion,3583,0,0,2378
716.7727,2329,completion,3584,0,0,2378
716.7727,2329,arrival,3665,0,0,2378
716.7727,2329,arrival,3666,0,0,2378
716.7727,2329,arrival,3667,0,0,2378
716.7727,2329,arrival,3668,0,0,2378
716.7727,2329,arrival,3669,0,0,2378
716.7727,2329,arrival,3670,0,0,2378
716.7727,2329,arrival,3671,0,0,2378
717.5622,2330,completion,3585,0,0,2398
717.5622,2330,completion,3586,0,0,2398
717.5622,2330,completion,3587,0,0,2398
717.5622,2330,completion,3588,0,0,2398
717.5622,2330,completion,3589,0,0,2398
717.5622,2330,arrival,3672,0,0,2398
717.5622,2330,arrival,3673,0,0,2398
717.5622,2330,arrival,3674,0,0,2398
717.5622,2330,arrival,3675,0,0,2398
717.5622,2330,arrival,3676,0,0,2398
717.5622,2330,arrival,3677,0,0,2398
718.3588,2331,completion,3590,0,0,2480
718.3588,2331,completion,3591,0,0,2480
718.3588,2331,completion,3592,0,0,2480
718.3588,2331,arrival,3678,0,0,2480
718.3588,2331,arrival,3679,0,0,2480
718.3588,2331,arrival,3680,0,0,2480
718.3588,2331,arrival,3681,0,0,2480
718.3588,2331,arrival,3682,0,0,2480
719.1826,2332,completion,3593,0,0,2465
719.1826,2332,completion,3594,0,0,2465
719.1826,2332,completion,3595,0,0,2465
719.1826,2332,completion,3596,0,0,2465
719.1826,2332,completion,3597,0,0,2465
719.1826,2332,arrival,3683,0,0,2465
719.1826,2332,arrival,3684,0,0,2465
719.1826,2332,arrival,3685,0,0,2465
720.0016,2333,completion,3598,0,0,2330
720.0016,2333,completion,3599,0,0,2330
720.0016,2333,completion,3600,0,0,2330
720.0016,2333,completion,3601,0,0,2330
720.0016,2333,completion,3602,0,0,2330
720.0016,2333,completion,3603,0,0,2330
720.0016,2333,completion,3604,0,0,2330
720.0016,2333,arrival,3686,0,0,2330
720.0016,2333,arrival,3687,0,0,2330
720.0016,2333,arrival,3688,0,0,2330
720.0016,2333,arrival,3689,0,0,2330
720.0016,2333,arrival,3690,0,0,2330
720.0016,2333,arrival,3691,0,0,2330
720.7762,2334,completion,3605,0,0,2411
720.7762,2334,completion,3606,0,0,2411
720.7762,2334,completion,3607,0,0,2411
720.7762,2334,arrival,3692,0,0,2411
720.7762,2334,arrival,3693,0,0,2411
720.7762,2334,arrival,3694,0,0,2411
720.7762,2334,arrival,3695,0,0,2411
721.5776,2335,completion,3608,0,0,2535
721.5776,2335,arrival,3696,0,0,2535
721.5776,2335,arrival,3697,0,0,2535
722.4196,2336,completion,3609,0,0,2502
722.4196,2336,completion,3610,0,0,2502
722.4196,2336,completion,3611,0,0,2502
722.4196,2336,completion,3612,0,0,2502
722.4196,2336,arrival,3698,0,0,2502
722.4196,2336,arrival,3699,0,0,2502
722.4196,2336,arrival,3700,0,0,2502
722.4196,2336,arrival,3701,0,0,2502
722.4196,2336,arrival,3702,0,0,2502
723.2504,2337,completion,3613,0,0,2487
723.2504,2337,completion,3614,0,0,2487
723.2504,2337,completion,3615,0,0,2487
723.2504,2337,completion,3616,0,0,2487
723.2504,2337,completion,3617,0,0,2487
723.2504,2337,arrival,3703,0,0,2487
723.2504,2337,arrival,3704,0,0,2487
724.0765,2338,completion,3618,0,0,2412
724.0765,2338,completion,3619,0,0,2412
724.0765,2338,completion,3620,0,0,2412
724.0765,2338,completion,3621,0,0,2412
724.0765,2338,completion,3622,0,0,2412
724.0765,2338,arrival,3705,0,0,2412
724.0765,2338,arrival,3706,0,0,2412
724.0765,2338,arrival,3707,0,0,2412
724.0765,2338,arrival,3708,0,0,2412
724.8776,2339,completion,3623,0,0,2414
724.8776,2339,completion,3624,0,0,2414
724.8776,2339,completion,3625,0,0,2414
724.8776,2339,completion,3626,0,0,2414
724.8776,2339,arrival,3709,0,0,2414
724.8776,2339,arrival,3710,0,0,2414
725.6793,2340,completion,3627,0,0,2416
725.6793,2340,completion,3628,0,0,2416
725.6793,2340,completion,3629,0,0,2416
725.6793,2340,arrival,3711,0,0,2416
725.6793,2340,arrival,3712,0,0,2416
725.6793,2340,arrival,3713,0,0,2416
726.4813,2341,completion,3630,0,0,2317
726.4813,2341,completion,3631,0,0,2317
726.4813,2341,completion,3632,0,0,2317
726.4813,2341,completion,3633,0,0,2317
726.4813,2341,completion,3634,0,0,2317
726.4813,2341,completion,3635,0,0,2317
726.4813,2341,arrival,3714,0,0,2317
726.4813,2341,arrival,3715,0,0,2317
726.4813,2341,arrival,3716,0,0,2317
726.4813,2341,arrival,3717,0,0,2317
727.2507,2342,completion,3636,0,0,2275
727.2507,2342,completion,3637,0,0,2275
727.2507,2342,completion,3638,0,0,2275
727.2507,2342,completion,3639,0,0,2275
727.2507,2342,completion,3640,0,0,2275
727.2507,2342,arrival,3718,0,0,2275
727.2507,2342,arrival,3719,0,0,2275
727.2507,2342,arrival,3720,0,0,2275
727.2507,2342,arrival,3721,0,0,2275
728.0064,2343,completion,3641,0,0,2312
728.0064,2343,completion,3642,0,0,2312
728.0064,2343,completion,3643,0,0,2312
728.0064,2343,arrival,3722,0,0,2312
728.0064,2343,arrival,3723,0,0,2312
728.0064,2343,arrival,3724,0,0,2312
728.7742,2344,completion,3644,0,0,2250
728.7742,2344,completion,3645,0,0,2250
728.7742,2344,completion,3646,0,0,2250
728.7742,2344,completion,3647,0,0,2250
728.7742,2344,completion,3648,0,0,2250
728.7742,2344,arrival,3725,0,0,2250
728.7742,2344,arrival,3726,0,0,2250
728.7742,2344,arrival,3727,0,0,2250
728.7742,2344,arrival,3728,0,0,2250
728.7742,2344,arrival,3729,0,0,2250
728.7742,2344,arrival,3730,0,0,2250
729.5215,2345,arrival,3731,0,0,2446
729.5215,2345,arrival,3732,0,0,2446
729.5215,2345,arrival,3733,0,0,2446
729.5215,2345,arrival,3734,0,0,2446
730.3334,2346,arrival,3735,0,0,2608
730.3334,2346,arrival,3736,0,0,2608
730.3334,2346,arrival,3737,0,0,2608
731.1985,2347,completion,3649,0,0,2634
731.1985,2347,completion,3650,0,0,2634
731.1985,2347,completion,3651,0,0,2634
731.1985,2347,arrival,3738,0,0,2634
731.1985,2347,arrival,3739,0,0,2634
731.1985,2347,arrival,3740,0,0,2634
732.0719,2348,completion,3652,0,0,2500
732.0719,2348,completion,3653,0,0,2500
732.0719,2348,completion,3654,0,0,2500
732.0719,2348,completion,3655,0,0,2500
732.0719,2348,completion,3656,0,0,2500
732.0719,2348,completion,3657,0,0,2500
732.0719,2348,completion,3658,0,0,2500
732.0719,2348,arrival,3741,0,0,2500
732.0719,2348,arrival,3742,0,0,2500
732.0719,2348,arrival,3743,0,0,2500
732.0719,2348,arrival,3744,0,0,2500
732.0719,2348,arrival,3745,0,0,2500
732.0719,2348,arrival,3746,0,0,2500
732.0719,2348,arrival,3747,0,0,2500
732.0719,2348,arrival,3748,0,0,2500
732.9012,2349,completion,3659,0,0,2502
732.9012,2349,completion,3660,0,0,2502
732.9012,2349,completion,3661,0,0,2502
732.9012,2349,completion,3662,0,0,2502
732.9012,2349,completion,3663,0,0,2502
732.9012,2349,completion,3664,0,0,2502
732.9012,2349,arrival,3749,0,0,2502
733.7317,2350,completion,3665,0,0,2326
733.7317,2350,completion,3666,0,0,2326
733.7317,2350,completion,3667,0,0,2326
733.7317,2350,completion,3668,0,0,2326
733.7317,2350,completion,3669,0,0,2326
733.7317,2350,completion,3670,0,0,2326
733.7317,2350,completion,3671,0,0,2326
733.7317,2350,arrival,3750,0,0,2326
733.7317,2350,arrival,3751,0,0,2326
733.7317,2350,arrival,3752,0,0,2326
733.7317,2350,arrival,3753,0,0,2326
734.5040,2351,completion,3672,0,0,2244
734.5040,2351,completion,3673,0,0,2244
734.5040,2351,completion,3674,0,0,2244
734.5040,2351,completion,3675,0,0,2244
734.5040,2351,completion,3676,0,0,2244
734.5040,2351,completion,3677,0,0,2244
734.5040,2351,arrival,3754,0,0,2244
734.5040,2351,arrival,3755,0,0,2244
734.5040,2351,arrival,3756,0,0,2244
734.5040,2351,arrival,3757,0,0,2244
734.5040,2351,arrival,3758,0,0,2244
734.5040,2351,arrival,3759,0,0,2244
734.5040,2351,arrival,3760,0,0,2244
735.2494,2352,completion,3678,0,0,2260
735.2494,2352,completion,3679,0,0,2260
735.2494,2352,completion,3680,0,0,2260
735.2494,2352,completion,3681,0,0,2260
735.2494,2352,completion,3682,0,0,2260
735.2494,2352,arrival,3761,0,0,2260
735.2494,2352,arrival,3762,0,0,2260
735.2494,2352,arrival,3763,0,0,2260
735.2494,2352,arrival,3764,0,0,2260
735.2494,2352,arrival,3765,0,0,2260
736.0005,2353,completion,3683,0,0,2318
736.0005,2353,completion,3684,0,0,2318
736.0005,2353,completion,3685,0,0,2318
736.0005,2353,arrival,3766,0,0,2318
736.0005,2353,arrival,3767,0,0,2318
736.0005,2353,arrival,3768,0,0,2318
736.0005,2353,arrival,3769,0,0,2318
736.0005,2353,arrival,3770,0,0,2318
736.7709,2354,completion,3686,0,0,2258
736.7709,2354,completion,3687,0,0,2258
736.7709,2354,completion,3688,0,0,2258
736.7709,2354,completion,3689,0,0,2258
736.7709,2354,completion,3690,0,0,2258
736.7709,2354,completion,3691,0,0,2258
736.7709,2354,arrival,3771,0,0,2258
736.7709,2354,arrival,3772,0,0,2258
736.7709,2354,arrival,3773,0,0,2258
736.7709,2354,arrival,3774,0,0,2258
737.5217,2355,completion,3692,0,0,2257
737.5217,2355,completion,3693,0,0,2257
737.5217,2355,completion,3694,0,0,2257
737.5217,2355,completion,3695,0,0,2257
737.5217,2355,arrival,3775,0,0,2257
737.5217,2355,arrival,3776,0,0,2257
738.2722,2356,completion,3696,0,0,2296
738.2722,2356,completion,3697,0,0,2296
738.2722,2356,arrival,3777,0,0,2296
738.2722,2356,arrival,3778,0,0,2296
739.0352,2357,completion,3698,0,0,2215
739.0352,2357,completion,3699,0,0,2215
739.0352,2357,completion,3700,0,0,2215
739.0352,2357,completion,3701,0,0,2215
739.0352,2357,completion,3702,0,0,2215
739.0352,2357,arrival,3779,0,0,2215
739.0352,2357,arrival,3780,0,0,2215
739.0352,2357,arrival,3781,0,0,2215
739.0352,2357,arrival,3782,0,0,2215
739.0352,2357,arrival,3783,0,0,2215
739.7714,2358,completion,3703,0,0,2311
739.7714,2358,completion,3704,0,0,2311
739.7714,2358,arrival,3784,0,0,2311
739.7714,2358,arrival,3785,0,0,2311
739.7714,2358,arrival,3786,0,0,2311
739.7714,2358,arrival,3787,0,0,2311
739.7714,2358,arrival,3788,0,0,2311
740.5392,2359,completion,3705,0,0,2330
740.5392,2359,completion,3706,0,0,2330
740.5392,2359,completion,3707,0,0,2330
740.5392,2359,completion,3708,0,0,2330
740.5392,2359,arrival,3789,0,0,2330
740.5392,2359,arrival,3790,0,0,2330
740.5392,2359,arrival,3791,0,0,2330
740.5392,2359,arrival,3792,0,0,2330
741.3134,2360,completion,3709,0,0,2410
741.3134,2360,completion,3710,0,0,2410
741.3134,2360,arrival,3793,0,0,2410
741.3134,2360,arrival,3794,0,0,2410
741.3134,2360,arrival,3795,0,0,2410
741.3134,2360,arrival,3796,0,0,2410
741.3134,2360,arrival,3797,0,0,2410
741.3134,2360,arrival,3798,0,0,2410
742.1138,2361,completion,3711,0,0,2492
742.1138,2361,completion,3712,0,0,2492
742.1138,2361,completion,3713,0,0,2492
742.1138,2361,arrival,3799,0,0,2492
742.1138,2361,arrival,3800,0,0,2492
742.1138,2361,arrival,3801,0,0,2492
742.9414,2362,completion,3714,0,0,2477
742.9414,2362,completion,3715,0,0,2477
742.9414,2362,completion,3716,0,0,2477
742.9414,2362,completion,3717,0,0,2477
742.9414,2362,arrival,3802,0,0,2477
743.7640,2363,completion,3718,0,0,2421
743.7640,2363,completion,3719,0,0,2421
743.7640,2363,completion,3720,0,0,2421
743.7640,2363,completion,3721,0,0,2421
743.7640,2363,arrival,3803,0,0,2421
743.7640,2363,arrival,3804,0,0,2421
744.5676,2364,completion,3722,0,0,2422
744.5676,2364,completion,3723,0,0,2422
744.5676,2364,completion,3724,0,0,2422
744.5676,2364,arrival,3805,0,0,2422
744.5676,2364,arrival,3806,0,0,2422
744.5676,2364,arrival,3807,0,0,2422
744.5676,2364,arrival,3808,0,0,2422
744.5676,2364,arrival,3809,0,0,2422
744.5676,2364,arrival,3810,0,0,2422
744.5676,2364,arrival,3811,0,0,2422
744.5676,2364,arrival,3812,0,0,2422
745.3712,2365,completion,3725,0,0,2422
745.3712,2365,completion,3726,0,0,2422
745.3712,2365,completion,3727,0,0,2422
745.3712,2365,completion,3728,0,0,2422
745.3712,2365,completion,3729,0,0,2422
745.3712,2365,completion,3730,0,0,2422
745.3712,2365,arrival,3813,0,0,2422
745.3712,2365,arrival,3814,0,0,2422
745.3712,2365,arrival,3815,0,0,2422
745.3712,2365,arrival,3816,0,0,2422
745.3712,2365,arrival,3817,0,0,2422
746.1755,2366,completion,3731,0,0,2444
746.1755,2366,completion,3732,0,0,2444
746.1755,2366,completion,3733,0,0,2444
746.1755,2366,completion,3734,0,0,2444
746.1755,2366,arrival,3818,0,0,2444
746.1755,2366,arrival,3819,0,0,2444
